Phrase,Entity
the,O
phone,O
number,O
for,O
Alta,O
Msp,O
?,O
,
What,O
is,O
the,O
address,O
for,O
Alta,O
Msp,O
?,O
,
Thank,O
you,O
so,O
much,O
!,O
,
I,O
am,O
going,O
out,O
later,O
with,O
my,O
girlfriend,O
and,O
we,O
would,O
like,O
to,O
go,O
to,O
a,O
restaurant,O
for,O
dinner,O
",",O
can,O
you,O
recommend,O
a,O
place,O
?,O
,
I,O
want,O
to,O
eat,O
fast,O
food,O
such,O
as,O
burgers,B-cuisine
in,O
San,O
Jose,O
.,O
,
Can,O
you,O
tell,O
me,O
any,O
other,O
place,O
?,O
,
Where,O
can,O
I,O
find,O
it,O
and,O
do,O
they,O
sell,O
liquor,O
?,O
,
That,O
sounds,O
good,O
.,O
,
Sure,O
please,O
make,O
a,O
reservation,O
.,O
,
At,O
half,O
past,O
7,O
in,O
the,O
evening,O
please,O
and,O
please,O
make,O
it,O
for,O
2,B-party_size
people,O
.,O
,
Yes,O
.,O
Can,O
you,O
give,O
me,O
their,O
contact,O
number,O
.,O
,
Are,O
they,O
expensive,B-price_range
?,O
,
thanks,O
.,O
,
no,O
.,O
,
I'd,O
like,O
to,O
make,O
a,O
restaurant,O
reservation,O
.,O
,
San,O
Francisco,O
please,O
.,O
Can,O
you,O
book,O
for,O
11:30,B-time
?,O
,
Yes,O
",",O
Sheba,O
Piano,O
.,O
The,O
booking,O
if,O
for,O
5,B-party_size
people,O
.,O
,
Yes,O
",",O
that,O
looks,O
good,O
.,O
,
Thanks,O
so,O
much,O
.,O
I,O
think,O
I'm,O
good,O
for,O
now,O
.,O
,
I,O
want,O
to,O
make,O
a,O
reservation,O
at,O
a,O
restaurant,O
for,O
the,O
6th,O
of,O
March,O
.,O
,
I,O
want,O
a,O
restaurant,O
in,O
Mountain,O
View,O
",",O
and,O
a,O
reservation,O
at,O
1,O
o,O
"""",O
clock,O
in,O
the,O
afternoon,O
.,O
,
Chili's,O
Grill,O
is,O
the,O
restaurant,O
.,O
,
Yes,O
",",O
that,O
will,O
be,O
great,O
.,O
Please,O
check,O
if,O
they,O
serve,O
liquor,O
",",O
and,O
if,O
they,O
have,O
live,O
music,O
.,O
,
Thanks,O
.,O
That,O
is,O
all,O
.,O
,
I'm,O
interested,O
in,O
making,O
a,O
reservation,O
for,O
five,O
people,O
at,O
the,O
Artisan,B-restaurant_name
restaurant,O
in,O
Lafayette,B-city
.,O
,
Set,O
it,O
for,O
12:00,B-time
.,O
,
Yes,O
",",O
you,O
got,O
it,O
!,O
Is,O
liquor,O
served,O
there,O
?,O
,
No,O
",",O
that's,O
enjoy,O
.,O
,
Please,O
book,O
a,O
reservation,O
at,O
7,O
pm,O
.,O
,
I,O
would,O
love,O
to,O
go,O
to,O
the,O
Pacific,O
Catch,O
in,O
San,O
Mateo,O
.,O
,
That,O
will,O
work,O
",",O
is,O
this,O
going,O
to,O
cost,O
a,O
lot,O
of,O
money,O
?,O
I,O
do,O
not,O
want,O
anything,O
too,O
extravagant,O
.,O
,
Thank,O
you,O
",",O
that,O
is,O
all,O
for,O
now,O
.,O
,
Please,O
can,O
i,O
make,O
a,O
reservation,O
at,O
a,O
restaurant,O
?,O
,
I,O
want,O
a,O
Palermo,B-restaurant_name
restaurant,O
in,O
San,O
Jose,O
for,O
a,O
19:30,B-time
appointment,O
.,O
,
Oh,O
yes,O
that,O
is,O
what,O
i,O
want,O
.,O
Thank,O
you,O
.,O
,
Can,O
i,O
have,O
the,O
address,O
in,O
San,O
Jose,O
as,O
well,O
as,O
their,O
contact,O
number,O
.,O
,
TI,O
appreciate,O
your,O
help,O
thanks,O
.,O
,
No,O
for,O
now,O
.,O
Thank,O
you,O
.,O
,
Can,O
you,O
please,O
help,O
me,O
make,O
a,O
reservation,O
for,O
a,O
restaurant,O
?,O
,
Brixx,O
Pizzeria,O
in,O
Petaluma,B-city
is,O
the,O
place,O
.,O
It's,O
a,O
group,O
of,O
four,O
people,O
at,O
11,O
am,O
.,O
,
Yeah,O
exactly,O
.,O
One,O
more,O
thing,O
though,O
",",O
how,O
expensive,B-price_range
is,O
that,O
restaurant,O
?,O
,
Ok,O
sure,O
",",O
that,O
sounds,O
good,O
.,O
,
I,O
really,O
appreciate,O
it,O
.,O
,
No,O
",",O
I,O
think,O
I'm,O
going,O
to,O
be,O
alright,O
for,O
now,O
.,O
,
I,O
am,O
meeting,O
family,O
for,O
brunch,O
tomorrow,B-date
morning,O
.,O
Can,O
you,O
find,O
me,O
a,O
resturaunt,O
in,O
Cupertino,B-city
and,O
schedule,O
my,O
reservation,O
for,O
11:30,B-time
in,O
the,O
morning,O
?,O
,
The,O
name,O
of,O
the,O
resturaunt,O
is,O
Fontana's,B-restaurant_name
.,O
,
Yes,O
",",O
this,O
restraint,O
sounds,O
great,O
.,O
Can,O
you,O
tell,O
me,O
more,O
about,O
the,O
type,O
food,O
that,O
is,O
served,O
?,O
,
I,O
appreciate,O
this,O
",",O
thank,O
you,O
.,O
,
No,O
but,O
I,O
appreciate,O
it,O
.,O
,
Can,O
i,O
please,O
make,O
a,O
reservation,O
for,O
7,O
pm,O
at,O
Tambo,B-restaurant_name
.,O
,
Oakland,B-city
is,O
okay,O
for,O
me,O
.,O
,
No,O
.,O
Please,O
make,O
it,O
for,O
7:30,O
pm,O
at,O
Santa,O
Clara,O
.,O
,
Yes,O
that,O
is,O
perfect,O
for,O
me,O
.,O
,
No,O
and,O
thanks,O
for,O
you,O
your,O
help,O
anyway,O
.,O
,
I,O
wish,O
to,O
make,O
a,O
reservation,O
for,O
3,B-party_size
people,O
next,O
Thursday,O
at,O
five,O
pm,O
.,O
,
I,O
would,O
like,O
a,O
reservation,O
at,O
Yuzu,B-restaurant_name
in,O
San,O
Mateo,O
.,O
,
Actually,O
",",O
I,O
would,O
like,O
it,O
this,O
Sunday,O
at,O
19:00,B-time
.,O
,
That,O
will,O
be,O
fine,O
for,O
me,O
.,O
,
Thank,O
you,O
for,O
the,O
help,O
.,O
I,O
appreciate,O
it,O
very,O
much,O
.,O
,
That,O
will,O
be,O
all,O
thank,O
you,O
.,O
,
I,O
would,O
like,O
to,O
make,O
a,O
reservation,O
at,O
a,O
restaurant,O
and,O
make,O
it,O
at,O
half,O
past,O
11,O
in,O
the,O
morning,O
.,O
,
It,O
is,O
in,O
San,O
Fran,O
and,O
the,O
restaurant,O
is,O
called,O
Kuleto's,B-restaurant_name
and,O
it,O
is,O
for,O
six,O
people,O
.,O
,
That,O
works,O
well,O
for,O
me,O
",",O
Yes,O
,
please,O
no,O
.,O
,
Thank,O
you,O
so,O
much,O
but,O
NO,O
.,O
,
I,O
wan,O
to,O
make,O
reservations,O
at,O
a,O
restaurant,O
.,O
,
The,O
restaurant,O
Up,O
2u,O
at,O
Alameda,B-city
for,O
19:30,B-time
.,O
,
Yes,O
and,O
what,O
is,O
their,O
contact,O
number,O
.,O
,
Thank,O
you,O
.,O
,
No,O
that's,O
all,O
.,O
,
Make,O
a,O
reservation,O
at,O
a,O
restaurant,O
in,O
Oakland,B-city
,
Make,O
it,O
for,O
twelve,O
pm,O
at,O
Koryo,B-restaurant_name
,
Yep,O
that's,O
fine,O
.,O
,
Thanks,O
.,O
that's,O
it,O
,
I'm,O
looking,O
for,O
a,O
place,O
to,O
eat,O
.,O
,
Sushi,B-cuisine
sounds,O
good,O
right,O
now,O
.,O
,
Somewhere,O
affordable,O
",",O
that,O
sells,O
alcohol,O
in,O
SF,B-city
.,O
,
Can,O
I,O
call,O
them,O
?,O
Is,O
there,O
live,O
music,O
?,O
,
Are,O
there,O
any,O
other,O
restauarnts,O
nearby,O
?,O
,
That,O
sounds,O
good,O
.,O
,
Yes,O
I,O
would,O
like,O
to,O
make,O
a,O
reservation,O
.,O
,
Lets,O
eat,O
at,O
five,O
pm,O
.,O
,
Actually,O
is,O
is,O
for,O
six,O
people,O
.,O
,
Yes,O
that's,O
right,O
.,O
What,O
is,O
thier,O
address,O
and,O
phone,O
number,O
?,O
,
Thanks,O
,
No,O
",",O
thanks,O
thats,O
all,O
.,O
,
I,O
am,O
looking,O
for,O
a,O
restaurant,O
.,O
,
I,O
am,O
looking,O
for,O
affordable,O
priced,O
African,B-cuisine
food,O
.,O
,
I,O
am,O
in,O
Oakland,B-city
.,O
,
That,O
is,O
perfect,O
",",O
and,O
I,O
want,O
to,O
make,O
a,O
reservation,O
.,O
,
There,O
will,O
be,O
four,O
of,O
us,O
eating,O
at,O
afternoon,O
12:30,O
.,O
,
Actually,O
",",O
I,O
need,O
the,O
reservation,O
on,O
the,O
3rd,O
of,O
this,O
month,O
for,O
three,O
people,O
.,O
,
Actually,O
",",O
I,O
want,O
to,O
make,O
the,O
reservation,O
for,O
the,O
14th,O
of,O
March,O
at,O
evening,O
5:30,O
.,O
,
That,O
is,O
correct,O
.,O
Do,O
they,O
have,O
alcohol,O
?,O
,
No,O
",",O
that,O
will,O
be,O
all,O
.,O
,
I'm,O
looking,O
for,O
a,O
place,O
to,O
eat,O
,
I,O
want,O
it,O
in,O
SFO,B-city
.,O
Japanese,B-cuisine
food,O
would,O
be,O
great,O
.,O
,
Yes,O
",",O
that,O
works,O
.,O
I,O
want,O
to,O
make,O
a,O
reservation,O
there,O
.,O
,
Make,O
it,O
half,O
past,O
12,O
in,O
the,O
afternoon,O
.,O
I,O
want,O
it,O
on,O
Saturday,O
this,O
week,O
.,O
It,O
is,O
for,O
one,O
person,O
.,O
,
Yes,O
that,O
works,O
for,O
me,O
.,O
Do,O
they,O
have,O
live,O
music,O
?,O
How,O
pricey,O
is,O
it,O
?,O
,
Thank,O
you,O
!,O
,
No,O
thank,O
you,O
.,O
,
I,O
would,O
like,O
to,O
find,O
a,O
place,O
to,O
eat,O
.,O
,
I,O
want,O
Izakaya,B-cuisine
food,O
in,O
Santa,O
Rosa,O
.,O
,
Could,O
you,O
suggest,O
another,O
?,O
,
Could,O
you,O
suggest,O
another,O
?,O
,
Yes,O
",",O
that,O
sounds,O
good,O
.,O
,
Yes,O
",",O
I,O
would,O
like,O
to,O
reserve,O
a,O
table,O
for,O
today,B-date
.,O
,
Reserve,O
it,O
for,O
7,O
o,O
"""",O
clock,O
in,O
the,O
evening,O
.,O
,
No,O
",",O
it,O
is,O
for,O
3,B-party_size
people,O
at,O
1,B-party_size
pm,O
.,O
,
No,O
",",O
it,O
is,O
for,O
four,O
people,O
on,O
the,O
9th,O
.,O
,
Yes,O
that,O
works,O
.,O
,
Thank,O
you,O
",",O
that,O
is,O
all,O
I,O
needed,O
.,O
,
I'm,O
looking,O
for,O
an,O
Oriental,B-cuisine
resturant,O
in,O
San,O
Anselmo,O
.,O
,
Is,O
there,O
live,O
music,O
?,O
,
Okay,O
that,O
works,O
for,O
me,O
.,O
,
Yes,O
I,O
would,O
.,O
,
Make,O
the,O
reservation,O
for,O
one,O
in,O
the,O
afternoon,O
.,O
,
No,O
it,O
is,O
for,O
five,O
people,O
and,O
on,O
the,O
14th,O
of,O
this,O
month,O
.,O
,
Thats,O
right,O
.,O
Is,O
it,O
affordable,O
?,O
Do,O
they,O
serve,O
liquor,O
?,O
,
Thanks,O
.,O
,
No,O
thats,O
all,O
.,O
,
I'm,O
literally,O
starving,O
to,O
death,O
right,O
now,O
.,O
Find,O
me,O
a,O
place,O
that,O
serves,O
like,O
fries,O
and,O
maybe,O
a,O
burger,B-cuisine
.,O
,
Danville,B-city
.,O
And,O
hurry,O
up,O
.,O
,
What,O
else,O
is,O
there,O
.,O
,
Yea,O
",",O
gotta,O
love,O
Dana's,B-restaurant_name
.,O
Make,O
me,O
a,O
reservation,O
for,O
just,O
one,O
.,O
,
Make,O
it,O
for,O
quarter,O
past,O
12,O
in,O
the,O
afternoon,O
.,O
,
Actually,O
",",O
I,O
think,O
i'll,O
just,O
make,O
something,O
at,O
home,O
for,O
lunch,O
.,O
Make,O
the,O
reservation,O
for,O
6:30,O
pm,O
at,O
March,O
9th,O
.,O
,
Oops,O
",",O
did,O
I,O
say,O
March,O
9th,O
earlier,O
?,O
Make,O
it,O
March,O
8th,O
.,O
,
Yea,O
",",O
that,O
sounds,O
great,O
.,O
Is,O
Dana's,B-restaurant_name
expensive,B-price_range
?,O
,
I'm,O
not,O
even,O
sure,O
where,O
they're,O
located,O
",",O
I,O
might,O
need,O
that,O
info,O
.,O
Also,O
do,O
you,O
know,O
if,O
they,O
have,O
live,O
music,O
?,O
,
Great,O
",",O
thanks,O
a,O
bunch,O
.,O
,
No,O
",",O
but,O
thanks,O
I,O
guess,O
.,O
,
I,O
am,O
looking,O
for,O
a,O
place,O
to,O
eat,O
.,O
,
I,O
want,O
something,O
in,O
SFO,B-city
.,O
Some,O
seafood,B-cuisine
sounds,O
good,O
.,O
,
Yes,O
",",O
that,O
works,O
for,O
me,O
.,O
,
Yes,O
",",O
I,O
want,O
to,O
make,O
a,O
reservation,O
.,O
,
I'd,O
like,O
a,O
reservation,O
for,O
one,O
person,O
at,O
17:15,B-time
.,O
,
Yes,O
",",O
that,O
works,O
for,O
me,O
,
Thank,O
you,O
very,O
much,O
.,O
,
No,O
.,O
Thank,O
you,O
very,O
much,O
.,O
,
Can,O
you,O
find,O
me,O
a,O
restaurant,O
?,O
,
I,O
am,O
looking,O
for,O
Indian,B-cuisine
food,O
in,O
Oakland,B-city
.,O
,
That,O
is,O
good,O
for,O
me,O
.,O
,
Yes,O
",",O
I'd,O
like,O
a,O
reservation,O
for,O
17:30,B-time
.,O
,
Please,O
change,O
it,O
to,O
half,O
past,O
7,O
in,O
the,O
evening,O
.,O
,
Make,O
it,O
the,O
7th,O
of,O
March,O
instead,O
.,O
,
Yes,O
",",O
that,O
is,O
good,O
.,O
Is,O
alcohol,O
served,O
?,O
What,O
is,O
their,O
phone,O
number,O
?,O
,
That,O
is,O
it,O
.,O
Thank,O
you,O
so,O
much,O
.,O
,
I'm,O
searching,O
for,O
Italian,B-cuisine
food,O
.,O
,
Santa,O
Rosa,O
",",O
please,O
.,O
,
What's,O
their,O
number,O
and,O
is,O
liquor,O
available,O
?,O
,
Great,O
",",O
make,O
a,O
reservation,O
for,O
the,O
11th,O
of,O
March,O
.,O
,
afternoon,O
2,B-party_size
.,O
,
Correct,O
.,O
,
No,O
",",O
I,O
need,O
to,O
rebook,O
.,O
Make,O
it,O
for,O
six,O
pm,O
.,O
,
No,O
",",O
that's,O
not,O
right,O
.,O
I,O
need,O
it,O
for,O
the,O
4th,O
of,O
this,O
month,O
.,O
,
Perfect,O
",",O
that,O
works,O
.,O
Where,O
is,O
this,O
located,O
and,O
how,O
much,O
?,O
,
Perfect,O
",",O
thanks,O
for,O
your,O
help,O
.,O
That's,O
all,O
.,O
,
Let's,O
search,O
places,O
to,O
eat,O
please,O
.,O
,
Search,O
in,O
Albany,B-city
for,O
take-out,B-cuisine
food,O
please,O
.,O
,
Find,O
out,O
if,O
they,O
have,O
live,O
music,O
.,O
Also,O
how,O
expensive,B-price_range
is,O
this,O
restaurant,O
?,O
,
Yeah,O
",",O
that,O
will,O
do,O
just,O
fine,O
.,O
,
Yes,O
go,O
ahead,O
and,O
make,O
reservations,O
.,O
,
Please,O
make,O
it,O
for,O
seven,O
pm,O
.,O
,
No,O
wait,O
.,O
This,O
is,O
for,O
1,B-party_size
person,O
.,O
Also,O
update,O
it,O
to,O
the,O
13th,O
of,O
March,O
.,O
,
No,O
",",O
Make,O
it,O
for,O
four,O
people,O
on,O
the,O
10th,O
please,O
.,O
,
Yep,O
.,O
What's,O
the,O
phone,O
number,O
of,O
the,O
restaurant,O
please,O
?,O
,
Lets,O
try,O
a,O
different,O
time,O
to,O
book,O
the,O
reservation,O
.,O
Try,O
for,O
five,O
in,O
the,O
evening,O
.,O
,
Yes,O
",",O
perfect,O
.,O
Go,O
ahead,O
and,O
book,O
it,O
,
Thanks,O
.,O
that,O
will,O
be,O
all,O
.,O
,
No,O
.,O
thats,O
it,O
!,O
,
I'd,O
like,O
to,O
find,O
a,O
place,O
to,O
eat,O
.,O
,
I'd,O
like,O
to,O
find,O
a,O
place,O
in,O
Sunnyvale,B-city
for,O
non,O
meat,O
food,O
.,O
,
Great,O
.,O
I'd,O
like,O
to,O
make,O
a,O
reservation,O
.,O
,
I'd,O
like,O
the,O
reservation,O
at,O
one,O
pm,O
.,O
,
It's,O
actually,O
for,O
1,B-party_size
person,O
.,O
,
Sure,O
",",O
sounds,O
good,O
.,O
Do,O
they,O
have,O
live,O
music,O
?,O
,
No,O
",",O
thank,O
you,O
.,O
,
I,O
would,O
like,O
to,O
find,O
a,O
place,O
to,O
eat,O
,
Some,O
Freshwater,O
fish,B-cuisine
would,O
be,O
good,O
in,O
san,O
francisco,O
,
I,O
am,O
looking,O
for,O
a,O
pricey,O
price,O
place,O
",",O
can,O
u,O
recommend,O
something,O
else,O
,
Do,O
they,O
have,O
live,O
music,O
?,O
What,O
is,O
there,O
address,O
,
Can,O
i,O
make,O
a,O
reservation,O
for,O
it,O
,
Can,O
i,O
make,O
it,O
half,O
past,O
5,B-party_size
in,O
the,O
evening,O
,
No,O
can,O
u,O
make,O
it,O
at,O
19:00,B-time
,
No,O
can,O
i,O
get,O
it,O
on,O
the,O
5th,O
of,O
this,O
month,O
for,O
five,O
people,O
,
Do,O
they,O
serve,O
liquor,O
?,O
,
No,O
,
No,O
thank,O
u,O
,
I,O
do,O
not,O
want,O
to,O
step,O
into,O
the,O
kitchen,O
today,B-date
.,O
Can,O
you,O
recommend,O
somewhere,O
nice,O
to,O
eat,O
out,O
?,O
,
I,O
am,O
in,O
San,O
Francisco,O
.,O
Burmese,B-cuisine
found,O
seems,O
appealing,O
to,O
me,O
now,O
.,O
,
Where,O
is,O
it,O
located,O
?,O
Does,O
it,O
cost,O
a,O
lot,O
?,O
,
Is,O
there,O
anything,O
else,O
you,O
might,O
recommend,O
?,O
,
That,O
would,O
be,O
fine,O
.,O
,
Yes,O
",",O
I,O
want,O
a,O
reservation,O
.,O
,
7,O
pm,O
on,O
Thursday,O
next,O
week,O
.,O
,
I,O
want,O
a,O
reservation,O
for,O
4,B-party_size
persons,O
.,O
,
That's,O
would,O
be,O
excellent,O
.,O
,
I,O
almost,O
forgot,O
to,O
ask,O
",",O
but,O
where,O
is,O
the,O
restaurant,O
located,O
?,O
,
I,O
appreciate,O
your,O
assistance,O
.,O
,
No,O
",",O
you,O
have,O
been,O
most,O
helpful,O
already,O
.,O
,
I'd,O
like,O
to,O
go,O
to,O
a,O
place,O
to,O
eat,O
",",O
I,O
love,O
live,O
music,O
",",O
do,O
you,O
have,O
any,O
suggestions,O
?,O
,
I'd,O
like,O
to,O
go,O
to,O
Oakland,B-city
.,O
,
I,O
think,O
a,O
breakfast,O
&,O
brunch,O
place,O
would,O
be,O
perfect,O
.,O
,
Is,O
it,O
pricy,O
?,O
What's,O
their,O
address,O
?,O
,
That,O
sounds,O
great,O
!,O
,
Yes,O
I'd,O
love,O
one,O
.,O
,
Make,O
it,O
for,O
12:30,O
in,O
the,O
afternoon,O
.,O
,
Yes,O
",",O
do,O
they,O
serve,O
liquor,O
?,O
,
Thank,O
you,O
very,O
much,O
!,O
That's,O
all,O
I,O
need,O
.,O
,
I,O
want,O
to,O
find,O
a,O
Japanese,B-cuisine
restaurant,O
.,O
,
In,O
San,O
Francisco,O
,
Yes,O
that,O
is,O
awesome,O
.,O
,
Yes,O
please,O
do,O
.,O
,
12:15,B-time
in,O
the,O
afternoon,O
this,O
Saturday,O
for,O
one,O
person,O
.,O
,
Yes,O
do,O
they,O
sere,O
Alcohol,O
,
yes,O
that,O
works,O
.,O
,
What,O
is,O
their,O
number,O
?,O
DO,O
they,O
have,O
live,O
music,O
.,O
,
Thank,O
you,O
for,O
your,O
help,O
.,O
,
No,O
that,O
will,O
be,O
all,O
.,O
,
Can,O
you,O
tell,O
me,O
a,O
four,O
star,O
restaurant,O
nearby,O
?,O
,
Malaysian,B-cuisine
in,O
Burlingame,B-city
would,O
be,O
great,O
.,O
,
What,O
is,O
the,O
contact,O
info,O
?,O
Will,O
there,O
be,O
live,O
music,O
?,O
,
That'll,O
work,O
just,O
fine,O
,
Yes,O
please,O
",",O
make,O
a,O
reservation,O
,
I'd,O
like,O
a,O
table,O
at,O
11,O
in,O
the,O
morning,O
on,O
the,O
9th,O
.,O
,
Yep,O
that,O
works,O
,
What,O
is,O
the,O
price,O
range,O
and,O
address,O
?,O
,
Thanks,O
",",O
that's,O
perfect,O
,
I,O
would,O
like,O
to,O
look,O
for,O
a,O
place,O
where,O
I,O
could,O
eat,O
in,O
Vacaville,B-city
.,O
,
I,O
think,O
I,O
am,O
craving,O
for,O
sushi,B-cuisine
.,O
,
I,O
prefer,O
a,O
restaurant,O
with,O
a,O
live,O
music,O
and,O
by,O
the,O
way,O
how's,O
the,O
price,O
?,O
,
Okay,O
",",O
I,O
still,O
make,O
it,O
a,O
go,O
.,O
Please,O
make,O
a,O
reservation,O
for,O
me,O
at,O
13:30,B-time
.,O
,
Confirming,O
all,O
the,O
details,O
are,O
correct,O
.,O
But,O
how,O
about,O
the,O
contact,O
number,O
",",O
do,O
you,O
have,O
it,O
?,O
and,O
one,O
more,O
question,O
",",O
please,O
.,O
Are,O
they,O
serving,O
alcoholic,O
beverages,O
?,O
,
Alright,O
",",O
thank,O
you,O
.,O
,
No,O
",",O
thank,O
you,O
!,O
,
I'd,O
like,O
to,O
find,O
somewhere,O
to,O
eat,O
.,O
,
I,O
want,O
some,O
kind,O
of,O
Southern,B-cuisine
food,O
in,O
Sausalito,B-city
.,O
,
Is,O
there,O
liquor,O
?,O
What,O
is,O
the,O
budget,O
like,O
?,O
,
Sounds,O
good,O
.,O
Make,O
a,O
reservation,O
at,O
13:30,B-time
at,O
the,O
restaurant,O
.,O
,
Yes,O
",",O
that,O
sounds,O
fine,O
.,O
,
Please,O
make,O
a,O
reservation,O
at,O
a,O
restaurant,O
for,O
one,O
in,O
the,O
afternoon,O
.,O
,
Yes,O
",",O
that,O
sounds,O
good,O
.,O
What,O
is,O
the,O
phone,O
number,O
?,O
,
Okay,O
",",O
thank,O
you,O
.,O
,
No,O
",",O
that,O
will,O
be,O
all,O
.,O
,
I,O
would,O
like,O
to,O
find,O
a,O
restaurant,O
in,O
Oakland,B-city
.,O
,
I,O
would,O
like,O
some,O
Pasta,B-cuisine
.,O
,
What,O
is,O
another,O
restaurant,O
?,O
,
What,O
is,O
another,O
restaurant,O
?,O
,
Yes,O
",",O
reservation,O
for,O
two,O
people,O
please,O
.,O
,
Make,O
it,O
at,O
11:45,B-time
in,O
the,O
morning,O
.,O
,
Yes,O
",",O
that,O
works,O
thank,O
you,O
.,O
,
Yes,O
",",O
that,O
time,O
works,O
.,O
,
Can,O
I,O
have,O
their,O
phone,O
number,O
?,O
,
What,O
is,O
their,O
location,O
?,O
,
Thank,O
you,O
very,O
much,O
.,O
,
No,O
",",O
thank,O
you,O
very,O
much,O
.,O
,
I'm,O
taking,O
a,O
friend,O
out,O
to,O
dinner,O
.,O
Can,O
you,O
recommend,O
a,O
place,O
to,O
eat,O
nearby,O
?,O
,
The,O
perfect,O
place,O
would,O
serve,O
Parisian,B-cuisine
food,O
.,O
,
I,O
would,O
like,O
to,O
eat,O
in,O
San,O
Francisco,O
.,O
,
What,O
is,O
the,O
price,O
range,O
there,O
?,O
Can,O
you,O
find,O
their,O
number,O
?,O
,
That's,O
perfect,O
!,O
I,O
would,O
like,O
to,O
make,O
a,O
reservation,O
.,O
,
We,O
want,O
to,O
eat,O
in,O
the,O
morning,O
11,O
.,O
,
Yes,O
",",O
thank,O
you,O
.,O
,
Do,O
they,O
have,O
a,O
bar,O
there,O
?,O
,
Where,O
is,O
the,O
restaurant,O
located,O
?,O
Is,O
there,O
live,O
music,O
scheduled,O
to,O
play,O
?,O
,
Thanks,O
!,O
,
No,O
",",O
thank,O
you,O
.,O
,
I,O
want,O
to,O
take,O
my,O
boss,O
out,O
to,O
eat,O
so,O
I,O
can,O
pitch,O
my,O
proposal,O
to,O
him,O
away,O
from,O
all,O
my,O
other,O
co-workers,O
.,O
,
I,O
would,O
like,O
it,O
close,O
to,O
the,O
office,O
in,O
SF,B-city
and,O
I,O
think,O
my,O
boss,O
likes,O
burgers,B-cuisine
.,O
,
What,O
is,O
their,O
price,O
range,O
and,O
do,O
they,O
serve,O
alcoholic,O
beverages,O
?,O
,
That,O
sounds,O
like,O
a,O
nice,O
place,O
.,O
Please,O
set,O
the,O
reservations,O
for,O
that,O
restaurant,O
at,O
17:30,B-time
.,O
,
That's,O
right,O
.,O
Can,O
you,O
give,O
me,O
their,O
phone,O
number,O
in,O
case,O
I,O
have,O
to,O
cancel,O
and,O
do,O
they,O
have,O
live,O
music,O
or,O
any,O
other,O
kind,O
of,O
entertainment,O
?,O
,
Thanks,O
",",O
that,O
will,O
be,O
all,O
.,O
,
Please,O
find,O
me,O
a,O
restaurant,O
at,O
which,O
I,O
can,O
eat,O
.,O
,
I,O
want,O
to,O
have,O
Taiwanese,B-cuisine
food,O
in,O
San,O
Fran,O
.,O
,
Please,O
find,O
other,O
restaurants,O
.,O
,
Please,O
suggest,O
other,O
restaurants,O
.,O
,
That,O
sounds,O
like,O
a,O
good,O
choice,O
.,O
,
Yes,O
",",O
I,O
want,O
to,O
book,O
a,O
table,O
.,O
,
I,O
would,O
like,O
to,O
reserve,O
a,O
table,O
at,O
14:00,B-time
.,O
,
Yes,O
",",O
please,O
reserve,O
the,O
table,O
.,O
,
Please,O
try,O
reserving,O
again,O
at,O
11:45,B-time
.,O
,
Yes,O
.,O
Please,O
reserve,O
the,O
table,O
.,O
,
No,O
thank,O
you,O
.,O
,
Find,O
me,O
a,O
good,O
restaurant,O
.,O
,
If,O
like,O
to,O
have,O
a,O
light,O
meal,O
in,O
Benicia,B-city
.,O
,
Do,O
they,O
have,O
live,O
music,O
?,O
,
What's,O
their,O
location,O
?,O
Do,O
they,O
serve,O
liquor,O
?,O
,
That's,O
great,O
.,O
I'd,O
like,O
to,O
reserve,O
a,O
table,O
there,O
.,O
,
My,O
plan,O
is,O
to,O
be,O
there,O
by,O
1:30,O
in,O
the,O
afternoon,O
.,O
,
Hold,O
on,O
.,O
Make,O
it,O
11:30,O
in,O
the,O
morning,O
and,O
it,O
is,O
for,O
just,O
1,B-party_size
person,O
.,O
,
That's,O
absolutely,O
right,O
.,O
,
Yes,O
.,O
That,O
works,O
for,O
me,O
.,O
,
Thank,O
you,O
.,O
That's,O
all,O
I,O
need,O
for,O
now,O
.,O
,
I,O
want,O
to,O
find,O
a,O
place,O
to,O
eat,O
.,O
,
I,O
want,O
to,O
find,O
Asian,O
Fusion,O
in,O
San,O
Francisco,O
.,O
,
Is,O
liquor,O
served,O
?,O
,
Are,O
there,O
any,O
other,O
restaurants,O
?,O
,
What,O
is,O
the,O
address,O
and,O
phone,O
number,O
?,O
,
Yes,O
",",O
sounds,O
good,O
.,O
,
Yes,O
",",O
make,O
a,O
reservation,O
",",O
please,O
.,O
,
Make,O
it,O
for,O
7:30,O
pm,O
.,O
,
Yes,O
",",O
that,O
sounds,O
great,O
.,O
,
Try,O
again,O
for,O
a,O
reservation,O
at,O
18:00,B-time
.,O
,
Yes,O
",",O
sounds,O
great,O
.,O
Do,O
they,O
serve,O
liquor,O
at,O
the,O
restaurant,O
?,O
,
Thanks,O
so,O
much,O
.,O
,
No,O
.,O
That,O
will,O
be,O
all,O
.,O
,
What,O
places,O
are,O
there,O
to,O
eat,O
around,O
here,O
?,O
,
I,O
am,O
craving,O
some,O
Mediterranean,B-cuisine
food,O
!,O
,
Preferably,O
in,O
SF,B-city
.,O
,
Perfect,O
",",O
that,O
works,O
for,O
me,O
!,O
,
Yes,O
I,O
would,O
like,O
to,O
make,O
a,O
reservation,O
.,O
,
11:15,B-time
would,O
be,O
